0.01,0.4887860187105021
0.035985,0.4617610968103391
0.061971,0.44787516685448
0.08795600000000001,0.4383141247538297
0.113941,0.4309269488136669
0.139927,0.4248414905691756
0.165912,0.419612774914405
0.191897,0.4149809288459758
0.217882,0.4107797978831243
0.243868,0.4068960058809663
0.269853,0.4032483747850343
0.295838,0.3997763874104752
0.321824,0.3964335932651179
0.347809,0.3931833790315658
0.373794,0.3899963007018239
0.39978,0.3868483332075665
0.425765,0.3837195023967748
0.45175,0.3805931742416314
0.477736,0.3774553529302425
0.503721,0.3742942236762302
0.529706,0.3710999051935325
0.555691,0.3678641814994271
0.581677,0.3645803658993287
0.607662,0.3612431645923284
0.633647,0.3578486907035937
0.659633,0.3543944092521046
0.6856179999999999,0.3508791064342556
0.711603,0.3473029423807569
0.7375890000000001,0.3436674970894442
0.763574,0.339975774143283
0.789559,0.3362322514063036
0.815545,0.3324430099718679
0.84153,0.3286156039331579
0.867515,0.324759233569175
0.893501,0.3208847151552255
0.919486,0.3170043513039334
0.945471,0.313131965575204
0.971456,0.3092827057119331
0.9974420000000001,0.3054730119584704
1.023427,0.3017202116337875
1.049412,0.2980424756064642
1.075398,0.2944583131581479
1.101383,0.290986340149669
1.127368,0.2876448549544225
1.153354,0.2844514234764213
1.179339,0.2814224526077215
1.205324,0.278572862438334
1.23131,0.2759156340596247
1.257295,0.2734615831124024
1.28328,0.2712190312013932
1.309265,0.2691937360438684
1.335251,0.2673887282670195
1.361236,0.2658043684265
1.387221,0.2644385031330199
1.413207,0.2632864743232648
1.439192,0.2623415308451779
1.465177,0.2615949159698223
1.491163,0.2610364460320568
1.517148,0.260654586106173
1.543133,0.2604368672561572
1.569119,0.2603703092472978
1.595104,0.2604415083614506
1.621089,0.2606370907163573
1.647074,0.2609438629956691
1.67306,0.2613489981832644
1.699045,0.2618401890850467
1.72503,0.2624057972265913
1.751016,0.2630349948017259
1.777001,0.2637176783077474
1.802986,0.2644445779459109
1.828972,0.2652073561486518
1.854957,0.2659984916902199
1.880942,0.2668112534212977
1.906928,0.2676397247643438
1.932913,0.2684788051805202
1.958898,0.2693240243205097
1.984884,0.2701716434744306
2.010869,0.2710184651688442
2.036854,0.2718619125835027
2.062839,0.2726998422702959
2.088825,0.2735306229899768
2.11481,0.2743530101083754
2.140795,0.2751660240810717
2.166781,0.2759690854551603
2.192766,0.2767617685998069
2.218751,0.2775438864613379
2.244737,0.2783154258869667
2.270722,0.2790764174256571
2.296707,0.2798268908873885
2.322693,0.2805677809049898
2.348678,0.2812986308543045
2.374663,0.2820197462213945
2.400648,0.2827319795045035
2.426634,0.2834350839871591
2.452619,0.2841294430915564
2.478604,0.2848149113282396
2.50459,0.2854915458336157
2.530575,0.2861595284301388
2.55656,0.2868184673054536
2.582546,0.2874684678264267
